-289357712.68515277	4.2e-05	auto
-289358549.9664344	0.955268	auto
-295207309.3329791	1.257044	auto
-289359387.25256157	1.57609	auto
-289357712.68515277	1.896839	auto
-289358549.9664344	2.216105	auto
-289357712.68515277	2.5359	auto
-289357712.68515277	2.855945	auto
-289358549.9664344	3.175808	auto
-289357712.68515277	3.495995	auto
-289358549.9664344	3.814664	auto
-295209052.29037946	4.121415	auto
-295208180.8091066	4.434624	auto
-295208180.8091066	4.754687	auto
-289357712.68515277	5.075591	auto
-289357712.68515277	5.395691	auto
-289357712.68515277	5.715854	auto
-289356875.4087166	6.03515	auto
-295207309.3329791	6.354703	auto
-289356875.4087166	6.661142	auto
-289356875.4087166	6.973354	auto
-289356875.4087166	7.294593	auto
-289357712.68515277	7.613296	auto
-289357712.68515277	7.932202	auto
-289357712.68515277	8.252108	auto
-289356038.13712585	8.571062	auto
-289357712.68515277	8.891721	auto
-289356875.4087166	9.211167	auto
-289356875.4087166	9.530872	auto
-289356875.4087166	9.850961	auto
-289356038.13712585	10.170788	auto
-289356875.4087166	10.490336	auto
-283733018.57883805	10.810556	auto
-289356875.4087166	11.130055	auto
-289356038.13712585	11.449173	auto
-289356875.4087166	11.76966	auto
-283733018.57883805	12.089858	auto
-283733018.57883805	12.408124	auto
-289356038.13712585	12.728207	auto
-289356875.4087166	13.048761	auto
-295207309.3329791	13.367742	auto
-289356875.4087166	13.687189	auto
-289357712.68515277	14.006353	auto
-289356875.4087166	14.326545	auto
-289356875.4087166	14.647768	auto
-289356875.4087166	14.966097	auto
-289356038.13712585	15.285346	auto
-289356875.4087166	15.605809	auto
-289356875.4087166	15.925966	auto
-289356038.13712585	16.245662	auto
-289356875.4087166	16.565768	auto
-289356038.13712585	16.884178	auto
-289356875.4087166	17.203425	auto
-289356875.4087166	17.523	auto
-289355200.87038046	17.842026	auto
-295205566.39615995	18.162674	auto
-289356038.13712585	18.482012	auto
-289356038.13712585	18.800261	auto
-289356038.13712585	19.120642	auto
