-1.8487e-10	0.000384	1e-08
-1.898e-10	0.406809	1e-07
-3.81371e-10	0.696342	Auto
-2.42944e-10	1.3718	1e-09
-1.8379e-10	1.788857	1e-08
-2.56631e-10	2.074293	Auto
-2.57748e-10	2.676569	1e-09
-1.8177e-10	3.094799	1e-08
-2.63435e-10	3.381974	Auto
-2.57274e-10	4.1428	1e-09
-4.9839e-10	4.57295	1e-08
-2.50052e-10	4.859107	Auto
-2.56577e-10	5.446566	1e-09
-2.7417e-10	5.87018	1e-08
-2.70299e-10	6.156388	Auto
-2.57553e-10	6.736034	1e-09
-1.7991e-10	7.167423	1e-08
-2.63416e-10	7.453415	Auto
-2.56577e-10	8.047989	1e-09
-1.7989e-10	8.464885	1e-08
-2.57326e-10	8.751022	Auto
-2.50118e-10	9.337215	1e-09
-1.5448e-10	9.762846	1e-08
-2.49708e-10	10.049067	Auto
-2.56615e-10	10.68599	1e-09
-1.7603e-10	11.092324	1e-08
-2.50046e-10	11.385	Auto
-2.51137e-10	12.001016	1e-09
-1.7534e-10	12.409427	1e-08
-2.50324e-10	12.703617	Auto
-2.49718e-10	13.297308	1e-09
-1.9208e-10	13.70795	1e-08
-2.56775e-10	14.000646	Auto
-2.6465e-10	14.588311	1e-09
-1.8995e-10	15.011285	1e-08
-2.5661e-10	15.298694	Auto
-2.5668e-10	15.90631	1e-09
-1.6785e-10	16.316622	1e-08
-2.56562e-10	16.610804	Auto
-2.56803e-10	17.205606	1e-09
-1.7537e-10	17.629721	1e-08
-2.42967e-10	17.916207	Auto
-2.56556e-10	18.699978	1e-09
-1.9448e-10	19.114954	1e-08
-2.56587e-10	19.406935	Auto
-2.56653e-10	20.002895	1e-09
-1.744e-10	20.426633	1e-08
-2.50148e-10	20.713216	Auto
-2.42832e-10	21.300426	1e-09
-1.9863e-10	21.71786	1e-08
-2.56802e-10	22.004967	Auto
-2.6399e-10	22.599647	1e-09
-2.2092e-10	23.023763	1e-08
-2.5089e-10	23.310769	Auto
-2.6343e-10	23.899991	1e-09
-1.6479e-10	24.322072	1e-08
-2.78023e-10	24.608224	Auto
-2.70426e-10	25.202005	1e-09
-1.8697e-10	25.619369	1e-08
-2.56728e-10	25.90683	Auto
-2.56553e-10	26.501775	1e-09
-1.867e-10	26.918129	1e-08
-2.56673e-10	27.205847	Auto
-2.5006e-10	27.792447	1e-09
-1.9884e-10	28.217664	1e-08
-2.56738e-10	28.509423	Auto
-2.50463e-10	29.098001	1e-09
-1.6801e-10	29.515806	1e-08
-2.51057e-10	29.80856	Auto
-2.429e-10	30.397261	1e-09
-1.8745e-10	30.807822	1e-08
-2.56631e-10	31.101089	Auto
-2.56555e-10	31.695128	1e-09
-1.9057e-10	32.105028	1e-08
-2.64184e-10	32.398838	Auto
-2.57026e-10	32.986705	1e-09
-1.5017e-10	33.411066	1e-08
-2.56551e-10	33.69697	Auto
-2.56991e-10	34.284174	1e-09
-2.6132e-10	34.707176	1e-08
-2.56562e-10	34.994954	Auto
-2.6348e-10	35.581756	1e-09
-2.2126e-10	36.00691	1e-08
-2.36302e-10	36.293213	Auto
-2.57458e-10	36.873308	1e-09
-1.9826e-10	37.304144	1e-08
-2.4971e-10	37.591624	Auto
-2.50264e-10	38.178312	1e-09
-1.9045e-10	38.602321	1e-08
-2.49697e-10	38.89498	Auto
-2.49698e-10	39.475369	1e-09
-1.958e-10	39.898345	1e-08
-2.49716e-10	40.185069	Auto
-3.52417e-10	40.779128	1e-09
-1.9533e-10	41.196659	1e-08
-2.56843e-10	41.483191	Auto
-2.5002e-10	42.070373	1e-09
-2.0049e-10	42.493307	1e-08
-2.57218e-10	42.780775	Auto
-2.50275e-10	43.368137	1e-09
-1.5856e-10	43.778608	1e-08
-2.56833e-10	44.072409	Auto
-2.50209e-10	44.660898	1e-09
-1.9126e-10	45.091741	1e-08
-2.50179e-10	45.385748	Auto
-2.56489e-10	46.064669	1e-09
-1.9995e-10	46.483921	1e-08
-2.56579e-10	46.777157	Auto
