-343880137.1393987	6.57041	manual not set
-389789085.1260383	6.891793	manual not set
-370030490.5124182	7.210665	manual not set
-379652162.6885448	7.530621	manual not set
-360880548.5384338	7.850287	manual not set
-352177159.19816303	8.170637	manual not set
-370030490.5124182	8.489369	manual not set
-352177159.19816303	8.809614	manual not set
-370029121.2918457	9.129596	manual not set
-370029121.2918457	9.449707	manual not set
-370029121.2918457	9.76954	manual not set
-370030490.5124182	10.089721	manual not set
-370029121.2918457	10.409836	manual not set
-379652162.6885448	10.729268	manual not set
-389786046.43910956	11.049719	manual not set
-379650721.3363706	11.369079	manual not set
-379650721.3363706	11.688244	manual not set
-379652162.6885448	12.007814	manual not set
