1779282344.5645792	-4.59	0.0
1779282344.575386	-4.59	0.0
1779282344.6622195	-4.59	0.0
1779282344.6728086	-4.59	0.0
1779282344.767408	-4.59	0.0
1779282344.767408	-4.59	0.0
1779282344.8661044	-4.59	0.0
1779282344.8661044	-4.59	0.0
1779282344.9577014	-4.59	0.0
1779282344.9577014	-4.59	0.0
1779282344.97856	-4.59	0.0
1779282345.0583842	-4.59	0.0
1779282345.069067	-4.59	0.0
1779282345.1502852	-4.59	0.0
1779282345.1716719	-4.59	0.0
1779282345.2705076	-4.59	0.0
1779282345.2705076	-4.59	0.0
1779282345.281264	-4.59	0.0
1779282345.358614	-4.59	0.0
1779282345.3830576	-4.59	0.0
1779282345.4592676	-4.59	0.0
1779282345.4710312	-4.59	0.0
1779282345.5552866	-4.59	0.0
1779282345.565853	-4.59	0.0
1779282345.6661139	-4.59	0.0
1779282345.6661139	-4.59	0.0
1779282345.6661139	-4.59	0.0
1779282345.7637782	-4.59	0.0
1779282345.774254	-4.59	0.0
1779282345.8601468	-4.59	0.0
1779282345.8707578	-4.59	0.0
1779282345.9574974	-4.59	0.0
1779282345.9681127	-4.59	0.0
1779282345.9681127	-4.59	0.0
1779282346.0661252	-4.59	0.0
1779282346.0661252	-4.59	0.0
1779282346.1631835	-4.59	0.0
1779282346.1779568	-4.59	0.0
1779282346.2520382	-4.59	0.0
1779282346.277961	-4.59	0.0
1779282346.3552752	-4.59	0.0
1779282346.365596	-4.59	0.0
1779282346.365596	-4.59	0.0
1779282346.4650826	-4.59	0.0
1779282346.4650826	-4.59	0.0
1779282346.5616076	-4.59	0.0
1779282346.5616076	-4.59	0.0
1779282346.6579115	-4.59	0.0
1779282346.6682842	-4.59	0.0
1779282346.6682842	-4.59	0.0
1779282346.7690468	-4.59	0.0
1779282346.7690468	-4.59	0.0
1779282346.8650887	-4.59	0.0
1779282346.8650887	-4.59	0.0
1779282346.9556925	-4.59	0.0
1779282346.9556925	-4.59	0.0
1779282347.0539918	-4.59	0.0
1779282347.0749588	-4.59	0.0
1779282347.0749588	-4.59	0.0
1779282347.1719284	-4.59	0.0
1779282347.1719284	-4.59	0.0
1779282347.2670126	-4.59	0.0
1779282347.2670126	-4.59	0.0
1779282347.3559341	-4.59	0.0
1779282347.3559341	-4.59	0.0
1779282347.3763056	-4.59	0.0
1779282347.4723256	-4.59	0.0
1779282347.4723256	-4.59	0.0
1779282347.5657783	-4.59	0.0
1779282347.5657783	-4.59	0.0
1779282347.6656559	-4.59	0.0
1779282347.6656559	-4.59	0.0
1779282347.761881	-4.59	0.0
1779282347.761881	-4.59	0.0
1779282347.772557	-4.59	0.0
1779282347.8550954	-4.59	0.0
1779282347.8759022	-4.59	0.0
1779282347.9631965	-4.59	0.0
1779282347.9631965	-4.59	0.0
1779282348.064522	-4.59	0.0
1779282348.064522	-4.59	0.0
1779282348.075233	-4.59	0.0
1779282348.1629405	-4.59	0.0
1779282348.1749036	-4.59	0.0
1779282348.2577496	-4.59	0.0
1779282348.2682424	-4.59	0.0
1779282348.363655	-4.59	0.0
1779282348.363655	-4.59	0.0
1779282348.4635854	-4.59	0.0
1779282348.4635854	-4.59	0.0
1779282348.484334	-4.59	0.0
1779282348.5583942	-4.59	0.0
1779282348.579611	-4.59	0.0
1779282348.6555681	-4.59	0.0
1779282348.68005	-4.59	0.0
1779282348.7558396	-4.59	0.0
1779282348.7663362	-4.59	0.0
1779282348.7663362	-4.59	0.0
1779282348.8626206	-4.59	0.0
1779282348.8836858	-4.59	0.0
1779282348.962089	-4.59	0.0
1779282348.9737616	-4.59	0.0
1779282349.0577543	-4.59	0.0
1779282349.0680501	-4.59	0.0
1779282349.151168	-4.59	0.0
1779282349.171803	-4.59	0.0
1779282349.171803	-4.59	0.0
1779282349.2608256	-4.59	0.0
1779282349.2608256	-4.59	0.0
1779282349.356473	-4.59	0.0
1779282349.3767626	-4.59	0.0
