1777304200.2590556	19.0	1.998
1777304200.6827462	16.4	2.054
1777304201.1558454	28.9	2.083
1777304201.5700636	46.1	2.17
1777304201.9691112	55.0	2.197
1777304202.465528	41.8	2.197
1777304202.865729	23.6	2.226
1777304203.3632483	17.5	2.226
1777304203.759982	12.4	2.226
1777304204.1654072	7.0	2.226
1777304204.6593313	3.9	2.255
1777304205.0747325	15.1	2.311
1777304205.4746194	32.0	2.34
1777304205.9693005	32.3	2.34
1777304206.3706694	20.8	2.34
1777304206.8714972	9.8	2.34
1777304207.2638493	9.6	2.369
1777304207.6635017	11.9	2.398
1777304208.1566029	20.8	2.454
1777304208.5724456	30.3	2.454
1777304208.9793973	24.5	2.454
1777304209.472397	18.2	2.483
1777304209.8756995	66.0	2.712
1777304210.3717055	89.1	2.74
1777304210.7667124	74.9	2.826
1777304211.168266	64.2	2.826
1777304211.661368	61.2	3.025
1777304212.0640903	128.2	3.34
1777304212.4799244	210.9	3.711
1777304212.9600465	275.6	4.025
1777304213.3725195	305.7	4.311
1777304213.864563	314.2	4.624
1777304214.271589	323.2	4.91
1777304214.6692455	291.4	5.11
1777304215.1616132	277.9	5.51
1777304215.5608044	311.4	5.939
1777304215.974247	350.1	6.366
1777304216.4644616	381.2	6.709
1777304216.8766901	395.8	7.138
1777304217.3563442	389.5	7.48
1777304217.772021	382.0	7.88
1777304218.1642666	383.7	8.279
1777304218.6704834	378.6	8.565
1777304219.064029	357.6	8.907
1777304219.4809108	352.2	9.308
1777304219.9582703	359.0	9.679
1777304220.3743954	375.2	10.1
1777304220.8646908	386.1	10.53
1777304221.2724988	386.0	10.82
1777304221.6752582	371.4	11.19
1777304222.1767173	368.6	11.56
1777304222.5609148	361.3	11.93
1777304222.9866567	354.6	12.3
1777304223.4593506	341.6	12.53
1777304223.8744042	332.9	12.9
1777304224.3545027	337.4	13.24
1777304224.7821765	327.7	13.39
1777304225.1708667	249.6	13.41
1777304225.664704	146.8	13.44
1777304226.065873	75.2	13.44
1777304226.4836855	70.0	13.73
1777304226.9644501	163.1	14.19
1777304227.3752115	260.6	14.47
1777304227.8531184	318.9	14.84
1777304228.2814543	336.2	15.19
1777304228.6761072	326.7	15.41
1777304229.1643434	306.7	15.7
1777304229.567809	296.3	16.01
1777304229.9651601	309.4	16.38
1777304230.4656148	333.6	16.76
1777304230.8598359	348.5	17.15
1777304231.3682241	354.1	17.5
1777304231.7747564	357.5	17.87
1777304232.1820085	360.2	18.24
1777304232.6697793	359.0	18.55
1777304233.065074	358.3	18.93
1777304233.4696412	357.6	19.3
1777304233.9789264	355.7	19.61
1777304234.3685591	339.3	19.9
1777304234.8639169	328.8	20.27
1777304235.2718482	327.6	20.55
1777304235.671057	328.3	20.92
1777304236.1669047	329.2	21.27
1777304236.5709221	332.5	21.61
1777304236.9884002	324.4	21.84
1777304237.4794817	314.4	22.18
1777304237.862424	298.5	22.29
1777304238.3642187	217.7	22.29
1777304238.7627676	124.3	22.32
1777304239.1823428	61.1	22.32
1777304239.6610737	25.7	22.32
1777304240.0710835	15.8	22.38
1777304240.4765625	21.2	22.41
