900.0000	 -0.0115
899.5000	 -0.0138
899.0000	 -0.0171
898.5000	 -0.0161
898.0000	 -0.0059
897.5000	 -0.0227
897.0000	 -0.0218
896.5000	 -0.0122
896.0000	 -0.0120
895.5000	 -0.0242
895.0000	 -0.0049
894.5000	 -0.0179
894.0000	 -0.0074
893.5000	 -0.0120
893.0000	 -0.0177
892.5000	 -0.0064
892.0000	 -0.0124
891.5000	 -0.0174
891.0000	 -0.0121
890.5000	 -0.0051
890.0000	 -0.0165
889.5000	 -0.0109
889.0000	 -0.0075
888.5000	 -0.0217
888.0000	 -0.0112
887.5000	 -0.0243
887.0000	 -0.0120
886.5000	 -0.0192
886.0000	 -0.0082
885.5000	 -0.0184
885.0000	 -0.0220
884.5000	 -0.0073
884.0000	 -0.0197
883.5000	 -0.0124
883.0000	 -0.0102
882.5000	 -0.0105
882.0000	 -0.0135
881.5000	 -0.0197
881.0000	 -0.0181
880.5000	 -0.0109
880.0000	 -0.0198
879.5000	 -0.0115
879.0000	 -0.0134
878.5000	 -0.0040
878.0000	 -0.0167
877.5000	 -0.0229
877.0000	 -0.0142
876.5000	 -0.0126
876.0000	 -0.0179
875.5000	 -0.0171
875.0000	 -0.0105
874.5000	 -0.0111
874.0000	 -0.0131
873.5000	 -0.0118
873.0000	 -0.0199
872.5000	 -0.0129
872.0000	 -0.0124
871.5000	 -0.0135
871.0000	 -0.0158
870.5000	 -0.0175
870.0000	 -0.0171
869.5000	 -0.0146
869.0000	 -0.0194
868.5000	 -0.0169
868.0000	 -0.0138
867.5000	 -0.0127
867.0000	 -0.0154
866.5000	 -0.0185
866.0000	 -0.0160
865.5000	 -0.0183
865.0000	 -0.0137
864.5000	 -0.0150
864.0000	 -0.0189
863.5000	 -0.0178
863.0000	 -0.0170
862.5000	 -0.0187
862.0000	 -0.0179
861.5000	 -0.0213
861.0000	 -0.0176
860.5000	 -0.0218
860.0000	 -0.0190
859.5000	 -0.0199
859.0000	 -0.0192
858.5000	 -0.0184
858.0000	 -0.0193
857.5000	 -0.0181
857.0000	 -0.0181
856.5000	 -0.0192
856.0000	 -0.0218
855.5000	 -0.0226
855.0000	 -0.0205
854.5000	 -0.0188
854.0000	 -0.0204
853.5000	 -0.0210
853.0000	 -0.0210
852.5000	 -0.0211
852.0000	 -0.0223
851.5000	 -0.0214
851.0000	 -0.0206
850.5000	 -0.0214
850.0000	 -0.0201
849.5000	 -0.0210
849.0000	 -0.0213
848.5000	 -0.0214
848.0000	 -0.0204
847.5000	 -0.0208
847.0000	 -0.0225
846.5000	 -0.0225
846.0000	 -0.0215
845.5000	 -0.0219
845.0000	 -0.0207
844.5000	 -0.0229
844.0000	 -0.0226
843.5000	 -0.0207
843.0000	 -0.0219
842.5000	 -0.0223
842.0000	 -0.0217
841.5000	 -0.0215
841.0000	 -0.0218
840.5000	 -0.0210
840.0000	 -0.0217
839.5000	 -0.0211
839.0000	 -0.0199
838.5000	 -0.0213
838.0000	 -0.0216
837.5000	 -0.0203
837.0000	 -0.0201
836.5000	 -0.0207
836.0000	 -0.0211
835.5000	 -0.0196
835.0000	 -0.0201
834.5000	 -0.0211
834.0000	 -0.0210
833.5000	 -0.0186
833.0000	 -0.0196
832.5000	 -0.0208
832.0000	 -0.0199
831.5000	 -0.0198
831.0000	 -0.0194
830.5000	 -0.0190
830.0000	 -0.0202
829.5000	 -0.0191
829.0000	 -0.0187
828.5000	 -0.0184
828.0000	 -0.0198
827.5000	 -0.0192
827.0000	 -0.0183
826.5000	 -0.0192
826.0000	 -0.0191
825.5000	 -0.0182
825.0000	 -0.0192
824.5000	 -0.0196
824.0000	 -0.0190
823.5000	 -0.0186
823.0000	 -0.0185
822.5000	 -0.0184
822.0000	 -0.0188
821.5000	 -0.0177
821.0000	 -0.0189
820.5000	 -0.0182
820.0000	 -0.0186
819.5000	 -0.0180
819.0000	 -0.0178
818.5000	 -0.0175
818.0000	 -0.0183
817.5000	 -0.0181
817.0000	 -0.0190
816.5000	 -0.0182
816.0000	 -0.0181
815.5000	 -0.0191
815.0000	 -0.0184
814.5000	 -0.0180
814.0000	 -0.0186
813.5000	 -0.0183
813.0000	 -0.0177
812.5000	 -0.0191
812.0000	 -0.0180
811.5000	 -0.0182
811.0000	 -0.0185
810.5000	 -0.0187
810.0000	 -0.0187
809.5000	 -0.0192
809.0000	 -0.0184
808.5000	 -0.0189
808.0000	 -0.0188
807.5000	 -0.0181
807.0000	 -0.0185
806.5000	 -0.0191
806.0000	 -0.0194
805.5000	 -0.0193
805.0000	 -0.0188
804.5000	 -0.0200
804.0000	 -0.0186
