-1.09e-10	0.00057	1e-08
-1.87e-10	0.298027	1e-07
-2.49844e-10	0.480847	Auto
-2.29157e-10	1.027392	1e-09
-6.958e-11	1.387143	1e-08
-2.29714e-10	1.607574	Auto
-2.49783e-10	2.03001	1e-09
-1.8169e-10	2.385297	1e-08
-2.49687e-10	2.610645	Auto
-2.43995e-10	3.041124	1e-09
-1.4544e-10	3.415237	1e-08
-2.49948e-10	3.641614	Auto
-2.49806e-10	4.099684	1e-09
-1.5391e-10	4.474207	1e-08
-3.06286e-10	4.700581	Auto
-2.43674e-10	5.157586	1e-09
-2.4993e-10	5.53214	1e-08
-2.83975e-10	5.757381	Auto
-2.50011e-10	6.214388	1e-09
-1.4607e-10	6.589724	1e-08
-2.43286e-10	6.814969	Auto
-2.44077e-10	7.271948	1e-09
-1.6041e-10	7.645415	1e-08
-2.49697e-10	7.878564	Auto
-2.43169e-10	8.285402	1e-09
-1.5246e-10	8.663801	1e-08
-2.49716e-10	8.889205	Auto
-2.51489e-10	9.346229	1e-09
-1.5347e-10	9.721784	1e-08
-2.29158e-10	9.946218	Auto
-2.443e-10	10.403079	1e-09
-1.0213e-10	10.778274	1e-08
-2.44567e-10	11.010834	Auto
-2.29735e-10	11.441012	1e-09
-1.5235e-10	11.81672	1e-08
-2.4347e-10	12.048223	Auto
-2.36049e-10	12.478281	1e-09
-1.0302e-10	12.839581	1e-08
-2.49714e-10	13.059002	Auto
-2.29609e-10	13.495289	1e-09
-1.5107e-10	13.857729	1e-08
-2.49769e-10	14.076099	Auto
-2.43324e-10	14.513675	1e-09
-1.4336e-10	14.888607	1e-08
-2.44006e-10	15.120239	Auto
-2.29554e-10	15.540212	1e-09
-1.5985e-10	15.891094	1e-08
-2.42913e-10	16.11037	Auto
-2.42886e-10	16.523108	1e-09
-1.5022e-10	16.888784	1e-08
-2.43046e-10	17.10819	Auto
-2.36043e-10	17.521102	1e-09
-1.5482e-10	17.899082	1e-08
-2.42921e-10	18.124978	Auto
-2.36323e-10	18.58	1e-09
-1.6283e-10	18.955877	1e-08
-2.71907e-10	19.188549	Auto
-2.4972e-10	19.618371	1e-09
-2.1115e-10	19.994546	1e-08
-2.63716e-10	20.219381	Auto
-2.78911e-10	20.677632	1e-09
5.92e-12	21.052621	1e-08
-2.15593e-10	21.278139	Auto
-2.64375e-10	21.734242	1e-09
-2.355e-11	22.10361	1e-08
-2.70131e-10	22.293674	Auto
-2.65114e-10	22.730044	1e-09
-1.7692e-10	23.100307	1e-08
-2.35988e-10	23.289977	Auto
-2.43226e-10	23.737763	1e-09
-1.5389e-10	24.092592	1e-08
-2.49742e-10	24.318532	Auto
-2.42915e-10	24.739819	1e-09
-1.5957e-10	25.104741	1e-08
-2.49739e-10	25.329453	Auto
-2.4983e-10	25.787799	1e-09
-1.4878e-10	26.14842	1e-08
-2.5658e-10	26.367692	Auto
-2.91541e-10	26.781452	1e-09
-1.7443e-10	27.14615	1e-08
-2.77179e-10	27.371937	Auto
-2.01825e-10	27.778246	1e-09
-4.145e-10	28.143863	1e-08
-2.08704e-10	28.363226	Auto
-2.63427e-10	28.800881	1e-09
-3.513e-10	29.16891	1e-08
-2.63443e-10	29.41261	Auto
-2.90903e-10	29.859096	1e-09
7.3074e-10	30.227141	1e-08
-7.80775e-11	30.409234	Auto
-4.00957e-10	30.996368	1e-09
3.19597e-09	31.363243	1e-08
-2.16756e-11	31.545571	Auto
-2.97832e-10	32.13499	1e-09
-5.036e-10	32.506434	1e-08
2.74907e-12	32.731333	Auto
-2.3057e-10	33.484925	1e-09
-1.3221e-10	33.851792	1e-08
-2.43343e-10	34.077962	Auto
-3.12271e-10	34.506077	1e-09
-5.1001e-10	34.881833	1e-08
-2.43524e-10	35.107883	Auto
-2.56611e-10	35.564367	1e-09
-1.6764e-10	35.939189	1e-08
-2.84012e-10	36.164175	Auto
-2.29186e-10	36.601812	1e-09
-4.36e-12	36.977566	1e-08
-2.23633e-10	37.203405	Auto
-2.7827e-10	37.659844	1e-09
-4.9487e-10	38.035794	1e-08
-2.43359e-10	38.261566	Auto
-2.63733e-10	38.718111	1e-09
-2.2719e-10	39.086064	1e-08
-2.77572e-10	39.268073	Auto
-2.29142e-10	39.704323	1e-09
-1.448e-10	40.056534	1e-08
-2.49692e-10	40.276747	Auto
-2.44267e-10	40.690803	1e-09
-1.5966e-10	41.05524	1e-08
-2.42886e-10	41.27457	Auto
-2.49699e-10	41.688653	1e-09
-1.5632e-10	42.06867	1e-08
-2.42735e-10	42.300292	Auto
-2.49702e-10	42.738731	1e-09
-1.6811e-10	43.091278	1e-08
-2.49934e-10	43.310281	Auto
