-295206437.8619969	0.000771	manual not set
-295207309.3329791	0.925167	manual not set
-295206437.8619969	1.228691	manual not set
-295207309.3329791	1.547374	manual not set
-301300109.9745401	1.866417	manual not set
-301298294.3503557	2.186289	manual not set
-295205566.39615995	2.505432	manual not set
-295207309.3329791	2.824373	manual not set
-295206437.8619969	3.144596	manual not set
-295206437.8619969	3.464391	manual not set
-295205566.39615995	3.784557	manual not set
-295207309.3329791	4.103362	manual not set
-301298294.3503557	4.424584	manual not set
-295206437.8619969	4.743378	manual not set
-295206437.8619969	5.062449	manual not set
-295208180.8091066	5.382048	manual not set
-295206437.8619969	5.701056	manual not set
-295207309.3329791	6.021019	manual not set
-295207309.3329791	6.340833	manual not set
-301300109.9745401	6.660561	manual not set
-295207309.3329791	6.981732	manual not set
-295206437.8619969	7.301711	manual not set
-301300109.9745401	7.621842	manual not set
-295207309.3329791	7.941653	manual not set
-295206437.8619969	8.262863	manual not set
-301301017.79483813	8.582613	manual not set
-295207309.3329791	8.902631	manual not set
-307647817.0849139	9.223795	manual not set
-289356875.4087166	9.542813	manual not set
-295207309.3329791	9.863565	manual not set
-295206437.8619969	10.183708	manual not set
-295205566.39615995	10.503948	manual not set
-295207309.3329791	10.822372	manual not set
-295206437.8619969	11.142762	manual not set
-301298294.3503557	11.462274	manual not set
-295207309.3329791	11.78139	manual not set
-289355200.87038046	12.101033	manual not set
