1780492022.336924	3.814	-0.3
1780492022.4347584	3.814	-0.3
1780492022.4347584	3.814	-0.3
1780492022.533583	3.814	-0.3
1780492022.5442116	3.814	-0.3
1780492022.625071	3.814	-0.3
1780492022.645995	3.814	-0.3
1780492022.645995	3.814	-0.3
1780492022.736161	3.814	-0.3
1780492022.736161	3.814	-0.3
1780492022.8338556	3.814	-0.3
1780492022.8338556	3.814	-0.2
1780492022.9344978	3.814	-0.2
1780492022.9493291	3.814	-0.2
1780492023.0285678	3.814	-0.2
1780492023.0513089	3.814	-0.2
1780492023.0513089	3.814	-0.2
1780492023.1444204	3.814	-0.2
1780492023.1444204	3.814	-0.1
1780492023.233677	3.814	-0.1
1780492023.233677	3.814	-0.1
1780492023.3281507	3.814	-0.1
1780492023.348523	3.814	-0.1
1780492023.348523	3.814	-0.1
1780492023.4434829	3.814	-0.1
1780492023.4434829	3.813	-0.1
1780492023.5373242	3.813	-0.1
1780492023.5373242	3.813	-0.1
1780492023.6391516	3.813	-0.1
1780492023.6391516	3.813	-0.1
1780492023.730532	3.813	-0.1
1780492023.742986	3.813	-0.1
1780492023.742986	3.813	-0.1
1780492023.8492014	3.813	-0.1
1780492023.8492014	3.813	-0.2
1780492023.9360635	3.813	-0.2
1780492023.9360635	3.813	-0.2
1780492024.0374146	3.813	-0.2
1780492024.0374146	3.813	-0.2
1780492024.0478055	3.813	-0.2
1780492024.1335964	3.813	-0.2
1780492024.1511497	3.813	-0.2
1780492024.2444694	3.813	-0.2
1780492024.2444694	3.813	-0.2
1780492024.3394349	3.813	-0.2
1780492024.3394349	3.813	-0.2
1780492024.433894	3.813	-0.2
1780492024.433894	3.813	-0.2
1780492024.455025	3.813	-0.2
1780492024.5282695	3.812	-0.2
1780492024.5491965	3.812	-0.2
1780492024.625988	3.812	-0.2
1780492024.6464825	3.812	-0.2
1780492024.7361822	3.812	-0.2
1780492024.7361822	3.812	-0.2
1780492024.7606966	3.812	-0.3
1780492024.8368254	3.812	-0.3
1780492024.8474824	3.812	-0.3
1780492024.9272218	3.812	-0.3
1780492024.9488914	3.812	-0.3
1780492025.0294805	3.812	-0.3
1780492025.039983	3.812	-0.3
1780492025.1376083	3.812	-0.3
1780492025.1376083	3.812	-0.3
1780492025.1376083	3.812	-0.3
1780492025.235266	3.812	-0.3
1780492025.256111	3.812	-0.3
1780492025.3277166	3.812	-0.3
1780492025.3488722	3.812	-0.3
1780492025.4329116	3.812	-0.3
1780492025.4434204	3.812	-0.3
